Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv,X,Y,Z
4600.0,0.8133548429117,1817572835.313,11.5647992228,3.376978213718,-0.05349527890829,21.66015888422,759.1873895872,175255518.2545,2209.975865631,0.1785967888169,0.1785967893731,79546943739.84,1,0.296434,0.10964,0.593925
4600.0,0.8078013637657,1804631772.56,11.58416715513,3.380380752826,-0.0344177604119,21.65518604227,836.3022529902,167946572.3244,2455.625987825,0.172077864401,0.1720778649602,88866997958.34,1,0.281968,0.10429,0.613742
4600.0,0.8021272767643,1791804892.374,11.60350661819,3.383643611745,-0.0147456462596,21.65022573603,922.269382286,160380999.859,2735.556967532,0.1655657499834,0.1655657505475,99513357202.17,1,0.266957,0.0987376,0.634305
4600.0,0.7963320252698,1779111472.188,11.62280703573,3.386783473094,0.005392655364935,21.64529820961,1017.818622439,152640219.8179,3053.66164317,0.1600084927176,0.160008493288,111681145625.8,1,0.25156,0.0930428,0.655397
4600.0,0.7904144130352,1766565246.237,11.64205977429,3.38981043156,0.02585470050042,21.64042251237,1123.562401911,144815474.7573,3413.942934135,0.1545809924207,0.1545809929985,125590633740.2,1,0.235959,0.0872726,0.676768
4600.0,0.7843737735362,1754176114.479,11.66125441453,3.392732615786,0.04647037646246,21.63561606922,1239.943364715,137007181.2094,3820.253263942,0.1501636989879,0.1501636995739,141484792822.9,1,0.220356,0.0815015,0.698143
4600.0,0.7782129905812,1741955526.251,11.68036990156,3.39556883436,0.06704156925575,21.63089579819,1367.241019852,129325110.8894,4275.730421543,0.1469697257315,0.1469697263262,159619124631.3,1,0.204973,0.0758121,0.719214
4600.0,0.7719375655763,1729913149.469,11.69937885383,3.39834289172,0.08733628530401,21.6262760765,1505.506600714,121881960.437,4782.524477629,0.1451907439093,0.1451907445126,180258340701.0,1,0.190042,0.0702895,0.739668
4600.0,0.7655535447742,1718052209.628,11.71825473969,3.401073834665,0.1071276104378,21.62176660935,1654.460364452,114784703.1408,5341.708147213,0.1444445910146,0.1444445916261,203676188227.9,1,0.175782,0.0650152,0.759203
4600.0,0.7590678490379,1706370728.855,11.73697125176,3.403777832425,0.1262001382466,21.61737212466,1813.473111606,108129347.8342,5953.000520378,0.145017643144,0.1450176437627,230147299234.6,1,0.162392,0.0600628,0.777545
