# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.6820479629583e+25 kg
# Mean radius       s0 = 2.538869e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.226775
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000544.638942
# J2  =  3511.834264
# J4  =   -33.250442
# J6  =     0.477488
# J8  =    -0.009764
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
   472  2.2463e+07  7.3229e+01  1.9523e+09  
   473  2.2457e+07  7.3270e+01  1.9574e+09  
   474  2.2451e+07  7.3311e+01  1.9624e+09  
   475  2.2444e+07  7.3352e+01  1.9675e+09  
   476  2.2438e+07  7.3394e+01  1.9726e+09  
   477  2.2432e+07  7.3436e+01  1.9777e+09  
   478  2.2426e+07  7.3478e+01  1.9828e+09  
   479  2.2420e+07  7.3520e+01  1.9879e+09  
   480  2.2413e+07  7.3563e+01  1.9930e+09  
   481  2.2407e+07  7.3605e+01  1.9981e+09  
   482  2.2401e+07  7.3648e+01  2.0032e+09  
   483  2.2395e+07  7.3691e+01  2.0083e+09  
   484  2.2389e+07  7.3734e+01  2.0134e+09  
   485  2.2382e+07  7.3778e+01  2.0186e+09  
   486  2.2376e+07  7.3821e+01  2.0237e+09  
   487  2.2370e+07  7.3865e+01  2.0288e+09  
   488  2.2364e+07  7.3909e+01  2.0340e+09  
   489  2.2358e+07  7.3954e+01  2.0391e+09  
   490  2.2351e+07  7.3998e+01  2.0443e+09  
   491  2.2345e+07  7.4043e+01  2.0495e+09  
   492  2.2339e+07  7.4088e+01  2.0546e+09  
   493  2.2333e+07  7.4133e+01  2.0598e+09  
   494  2.2327e+07  7.4178e+01  2.0650e+09  
   495  2.2320e+07  7.4224e+01  2.0702e+09  
   496  2.2314e+07  7.4269e+01  2.0754e+09  
   497  2.2308e+07  7.4315e+01  2.0806e+09  
   498  2.2302e+07  7.4362e+01  2.0858e+09  
   499  2.2296e+07  7.4408e+01  2.0910e+09  
   500  2.2289e+07  7.4455e+01  2.0962e+09  
   501  2.2283e+07  7.4502e+01  2.1014e+09  
   502  2.2277e+07  7.4549e+01  2.1067e+09  
   503  2.2271e+07  7.4596e+01  2.1119e+09  
   504  2.2265e+07  7.4644e+01  2.1171e+09  
   505  2.2258e+07  7.4692e+01  2.1224e+09  
   506  2.2252e+07  7.4740e+01  2.1277e+09  
   507  2.2246e+07  7.4788e+01  2.1329e+09  
   508  2.2240e+07  7.4837e+01  2.1382e+09  
   509  2.2234e+07  7.4886e+01  2.1435e+09  
   510  2.2228e+07  7.4935e+01  2.1487e+09  
   511  2.2221e+07  7.4984e+01  2.1540e+09  
   512  2.2215e+07  7.5033e+01  2.1593e+09  
   513  2.2209e+07  7.5083e+01  2.1646e+09  
   514  2.2203e+07  7.5133e+01  2.1699e+09  
   515  2.2197e+07  7.5184e+01  2.1752e+09  
   516  2.2190e+07  7.5234e+01  2.1805e+09  
   517  2.2184e+07  7.5285e+01  2.1859e+09  
   518  2.2178e+07  7.5336e+01  2.1912e+09  
   519  2.2172e+07  7.5388e+01  2.1965e+09  
   520  2.2166e+07  7.5439e+01  2.2019e+09  
   521  2.2159e+07  7.5491e+01  2.2072e+09  
   522  2.2153e+07  7.5543e+01  2.2126e+09  
   523  2.2147e+07  7.5596e+01  2.2180e+09  
   524  2.2141e+07  7.5649e+01  2.2233e+09  
   525  2.2135e+07  7.5702e+01  2.2287e+09  
   526  2.2128e+07  7.5755e+01  2.2341e+09  
   527  2.2122e+07  7.5808e+01  2.2395e+09  
   528  2.2116e+07  7.5862e+01  2.2449e+09  
   529  2.2110e+07  7.5916e+01  2.2503e+09  
   530  2.2104e+07  7.5971e+01  2.2557e+09  
   531  2.2097e+07  7.6026e+01  2.2611e+09  
   532  2.2091e+07  7.6081e+01  2.2665e+09  
   533  2.2085e+07  7.6136e+01  2.2720e+09  
   534  2.2079e+07  7.6192e+01  2.2774e+09  
   535  2.2073e+07  7.6247e+01  2.2829e+09  
   536  2.2066e+07  7.6304e+01  2.2883e+09  
   537  2.2060e+07  7.6360e+01  2.2938e+09  
   538  2.2054e+07  7.6417e+01  2.2992e+09  
   539  2.2048e+07  7.6474e+01  2.3047e+09  
   540  2.2042e+07  7.6532e+01  2.3102e+09  
   541  2.2035e+07  7.6589e+01  2.3157e+09  
   542  2.2029e+07  7.6647e+01  2.3212e+09  
   543  2.2023e+07  7.6706e+01  2.3267e+09  
   544  2.2017e+07  7.6765e+01  2.3322e+09  
   545  2.2011e+07  7.6824e+01  2.3377e+09  
   546  2.2004e+07  7.6883e+01  2.3432e+09  
   547  2.1998e+07  7.6943e+01  2.3487e+09  
   548  2.1992e+07  7.7003e+01  2.3543e+09  
   549  2.1986e+07  7.7063e+01  2.3598e+09  
   550  2.1980e+07  7.7124e+01  2.3654e+09  
   551  2.1973e+07  7.7185e+01  2.3709e+09  
   552  2.1967e+07  7.7247e+01  2.3765e+09  
   553  2.1961e+07  7.7308e+01  2.3821e+09  
   554  2.1955e+07  7.7370e+01  2.3877e+09  
   555  2.1949e+07  7.7433e+01  2.3932e+09  
   556  2.1942e+07  7.7496e+01  2.3988e+09  
   557  2.1936e+07  7.7559e+01  2.4045e+09  
   558  2.1930e+07  7.7623e+01  2.4101e+09  
   559  2.1924e+07  7.7687e+01  2.4157e+09  
   560  2.1918e+07  7.7751e+01  2.4213e+09  
   561  2.1911e+07  7.7816e+01  2.4269e+09  
   562  2.1905e+07  7.7881e+01  2.4326e+09  
   563  2.1899e+07  7.7946e+01  2.4382e+09  
   564  2.1893e+07  7.8012e+01  2.4439e+09  
   565  2.1887e+07  7.8078e+01  2.4496e+09  
   566  2.1880e+07  7.8145e+01  2.4552e+09  
   567  2.1874e+07  7.8212e+01  2.4609e+09  
   568  2.1868e+07  7.8279e+01  2.4666e+09  
   569  2.1862e+07  7.8347e+01  2.4723e+09  
   570  2.1856e+07  7.8415e+01  2.4780e+09  
   571  2.1849e+07  7.8484e+01  2.4837e+09  
   572  2.1843e+07  7.8553e+01  2.4895e+09  
   573  2.1837e+07  7.8623e+01  2.4952e+09  
   574  2.1831e+07  7.8692e+01  2.5009e+09  
   575  2.1825e+07  7.8763e+01  2.5067e+09  
   576  2.1818e+07  7.8834e+01  2.5124e+09  
   577  2.1812e+07  7.8905e+01  2.5182e+09  
   578  2.1806e+07  7.8976e+01  2.5240e+09  
   579  2.1800e+07  7.9048e+01  2.5297e+09  
   580  2.1794e+07  7.9121e+01  2.5355e+09  
   581  2.1787e+07  7.9194e+01  2.5413e+09  
   582  2.1781e+07  7.9267e+01  2.5471e+09  
   583  2.1775e+07  7.9341e+01  2.5530e+09  
   584  2.1769e+07  7.9416e+01  2.5588e+09  
   585  2.1763e+07  7.9490e+01  2.5646e+09  
   586  2.1756e+07  7.9566e+01  2.5705e+09  
   587  2.1750e+07  7.9642e+01  2.5763e+09  
   588  2.1744e+07  7.9718e+01  2.5822e+09  
   589  2.1738e+07  7.9795e+01  2.5880e+09  
   590  2.1732e+07  7.9872e+01  2.5939e+09  
   591  2.1725e+07  7.9950e+01  2.5998e+09  
   592  2.1719e+07  8.0028e+01  2.6057e+09  
   593  2.1713e+07  8.0106e+01  2.6116e+09  
   594  2.1707e+07  8.0186e+01  2.6175e+09  
   595  2.1701e+07  8.0266e+01  2.6234e+09  
   596  2.1694e+07  8.0346e+01  2.6293e+09  
   597  2.1688e+07  8.0427e+01  2.6353e+09  
   598  2.1682e+07  8.0508e+01  2.6412e+09  
   599  2.1676e+07  8.0590e+01  2.6472e+09  
   600  2.1670e+07  8.0672e+01  2.6532e+09  
   601  2.1663e+07  8.0755e+01  2.6591e+09  
   602  2.1657e+07  8.0839e+01  2.6651e+09  
   603  2.1651e+07  8.0923e+01  2.6711e+09  
   604  2.1645e+07  8.1008e+01  2.6771e+09  
   605  2.1639e+07  8.1093e+01  2.6831e+09  
   606  2.1632e+07  8.1179e+01  2.6892e+09  
   607  2.1626e+07  8.1265e+01  2.6952e+09  
   608  2.1620e+07  8.1352e+01  2.7012e+09  
   609  2.1614e+07  8.1440e+01  2.7073e+09  
   610  2.1608e+07  8.1528e+01  2.7134e+09  
   611  2.1601e+07  8.1617e+01  2.7194e+09  
   612  2.1595e+07  8.1706e+01  2.7255e+09  
   613  2.1589e+07  8.1796e+01  2.7316e+09  
   614  2.1583e+07  8.1887e+01  2.7377e+09  
   615  2.1577e+07  8.1978e+01  2.7438e+09  
   616  2.1570e+07  8.2070e+01  2.7499e+09  
   617  2.1564e+07  8.2162e+01  2.7561e+09  
   618  2.1558e+07  8.2256e+01  2.7622e+09  
   619  2.1552e+07  8.2350e+01  2.7684e+09  
   620  2.1546e+07  8.2444e+01  2.7745e+09  
   621  2.1539e+07  8.2539e+01  2.7807e+09  
   622  2.1533e+07  8.2635e+01  2.7869e+09  
   623  2.1527e+07  8.2732e+01  2.7931e+09  
   624  2.1521e+07  8.2829e+01  2.7993e+09  
   625  2.1515e+07  8.2927e+01  2.8055e+09  
   626  2.1508e+07  8.3026e+01  2.8118e+09  
   627  2.1502e+07  8.3125e+01  2.8180e+09  
   628  2.1496e+07  8.3226e+01  2.8243e+09  
   629  2.1490e+07  8.3326e+01  2.8305e+09  
   630  2.1484e+07  8.3428e+01  2.8368e+09  
   631  2.1477e+07  8.3530e+01  2.8431e+09  
   632  2.1471e+07  8.3634e+01  2.8494e+09  
   633  2.1465e+07  8.3738e+01  2.8557e+09  
   634  2.1459e+07  8.3842e+01  2.8620e+09  
   635  2.1453e+07  8.3948e+01  2.8683e+09  
   636  2.1447e+07  8.4054e+01  2.8747e+09  
   637  2.1440e+07  8.4161e+01  2.8810e+09  
   638  2.1434e+07  8.4269e+01  2.8874e+09  
   639  2.1428e+07  8.4378e+01  2.8938e+09  
   640  2.1422e+07  8.4488e+01  2.9001e+09  
   641  2.1416e+07  8.4598e+01  2.9065e+09  
   642  2.1409e+07  8.4709e+01  2.9130e+09  
   643  2.1403e+07  8.4822e+01  2.9194e+09  
   644  2.1397e+07  8.4935e+01  2.9258e+09  
   645  2.1391e+07  8.5048e+01  2.9323e+09  
   646  2.1385e+07  8.5163e+01  2.9387e+09  
   647  2.1378e+07  8.5279e+01  2.9452e+09  
   648  2.1372e+07  8.5396e+01  2.9517e+09  
   649  2.1366e+07  8.5513e+01  2.9582e+09  
   650  2.1360e+07  8.5632e+01  2.9647e+09  
   651  2.1354e+07  8.5751e+01  2.9712e+09  
   652  2.1347e+07  8.5872e+01  2.9777e+09  
   653  2.1341e+07  8.5993e+01  2.9843e+09  
   654  2.1335e+07  8.6116e+01  2.9909e+09  
   655  2.1329e+07  8.6239e+01  2.9974e+09  
   656  2.1323e+07  8.6363e+01  3.0040e+09  
   657  2.1316e+07  8.6489e+01  3.0106e+09  
   658  2.1310e+07  8.6615e+01  3.0172e+09  
   659  2.1304e+07  8.6743e+01  3.0239e+09  
   660  2.1298e+07  8.6871e+01  3.0305e+09  
   661  2.1292e+07  8.7001e+01  3.0372e+09  
   662  2.1285e+07  8.7132e+01  3.0438e+09  
   663  2.1279e+07  8.7264e+01  3.0505e+09  
   664  2.1273e+07  8.7397e+01  3.0572e+09  
   665  2.1267e+07  8.7531e+01  3.0639e+09  
   666  2.1261e+07  8.7666e+01  3.0706e+09  
   667  2.1254e+07  8.7803e+01  3.0774e+09  
   668  2.1248e+07  8.7940e+01  3.0841e+09  
   669  2.1242e+07  8.8079e+01  3.0909e+09  
   670  2.1236e+07  8.8219e+01  3.0977e+09  
   671  2.1230e+07  8.8360e+01  3.1045e+09  
   672  2.1223e+07  8.8503e+01  3.1113e+09  
   673  2.1217e+07  8.8647e+01  3.1181e+09  
   674  2.1211e+07  8.8792e+01  3.1249e+09  
   675  2.1205e+07  8.8938e+01  3.1318e+09  
   676  2.1199e+07  8.9086e+01  3.1387e+09  
   677  2.1192e+07  8.9235e+01  3.1455e+09  
   678  2.1186e+07  8.9385e+01  3.1524e+09  
   679  2.1180e+07  8.9536e+01  3.1594e+09  
   680  2.1174e+07  8.9690e+01  3.1663e+09  
   681  2.1168e+07  8.9844e+01  3.1732e+09  
   682  2.1161e+07  9.0000e+01  3.1802e+09  
   683  2.1155e+07  9.0157e+01  3.1872e+09  
   684  2.1149e+07  9.0316e+01  3.1942e+09  
   685  2.1143e+07  9.0476e+01  3.2012e+09  
   686  2.1137e+07  9.0638e+01  3.2082e+09  
   687  2.1130e+07  9.0801e+01  3.2153e+09  
   688  2.1124e+07  9.0966e+01  3.2223e+09  
   689  2.1118e+07  9.1133e+01  3.2294e+09  
   690  2.1112e+07  9.1301e+01  3.2365e+09  
   691  2.1106e+07  9.1470e+01  3.2436e+09  
   692  2.1099e+07  9.1642e+01  3.2508e+09  
   693  2.1093e+07  9.1815e+01  3.2579e+09  
   694  2.1087e+07  9.1989e+01  3.2651e+09  
   695  2.1081e+07  9.2165e+01  3.2722e+09  
   696  2.1075e+07  9.2344e+01  3.2794e+09  
   697  2.1068e+07  9.2523e+01  3.2867e+09  
   698  2.1062e+07  9.2705e+01  3.2939e+09  
   699  2.1056e+07  9.2889e+01  3.3012e+09  
   700  2.1050e+07  9.3074e+01  3.3084e+09  
   701  2.1044e+07  9.3261e+01  3.3157e+09  
   702  2.1037e+07  9.3450e+01  3.3230e+09  
   703  2.1031e+07  9.3641e+01  3.3304e+09  
   704  2.1025e+07  9.3834e+01  3.3377e+09  
   705  2.1019e+07  9.4029e+01  3.3451e+09  
   706  2.1013e+07  9.4226e+01  3.3525e+09  
   707  2.1006e+07  9.4425e+01  3.3599e+09  
   708  2.1000e+07  9.4626e+01  3.3673e+09  
   709  2.0994e+07  9.4829e+01  3.3748e+09  
   710  2.0988e+07  9.5035e+01  3.3822e+09  
   711  2.0982e+07  9.5242e+01  3.3897e+09  
   712  2.0975e+07  9.5452e+01  3.3972e+09  
   713  2.0969e+07  9.5664e+01  3.4047e+09  
   714  2.0963e+07  9.5879e+01  3.4123e+09  
   715  2.0957e+07  9.6096e+01  3.4199e+09  
   716  2.0951e+07  9.6315e+01  3.4275e+09  
   717  2.0944e+07  9.6536e+01  3.4351e+09  
   718  2.0938e+07  9.6760e+01  3.4427e+09  
   719  2.0932e+07  9.6987e+01  3.4504e+09  
   720  2.0926e+07  9.7216e+01  3.4581e+09  
   721  2.0920e+07  9.7447e+01  3.4658e+09  
   722  2.0913e+07  9.7681e+01  3.4735e+09  
   723  2.0907e+07  9.7918e+01  3.4812e+09  
   724  2.0901e+07  9.8158e+01  3.4890e+09  
   725  2.0895e+07  9.8400e+01  3.4968e+09  
   726  2.0889e+07  9.8646e+01  3.5046e+09  
   727  2.0882e+07  9.8894e+01  3.5125e+09  
   728  2.0876e+07  9.9145e+01  3.5203e+09  
   729  2.0870e+07  9.9399e+01  3.5282e+09  
   730  2.0864e+07  9.9655e+01  3.5362e+09  
   731  2.0858e+07  9.9916e+01  3.5441e+09  
   732  2.0851e+07  1.0018e+02  3.5521e+09  
   733  2.0845e+07  1.0045e+02  3.5601e+09  
   734  2.0839e+07  1.0071e+02  3.5681e+09  
   735  2.0833e+07  1.0099e+02  3.5761e+09  
   736  2.0827e+07  1.0126e+02  3.5842e+09  
   737  2.0820e+07  1.0154e+02  3.5923e+09  
   738  2.0814e+07  1.0183e+02  3.6004e+09  
   739  2.0808e+07  1.0211e+02  3.6086e+09  
   740  2.0802e+07  1.0240e+02  3.6168e+09  
   741  2.0796e+07  1.0270e+02  3.6250e+09  
   742  2.0789e+07  1.0300e+02  3.6332e+09  
   743  2.0783e+07  1.0330e+02  3.6415e+09  
   744  2.0777e+07  1.0360e+02  3.6498e+09  
   745  2.0771e+07  1.0391e+02  3.6581e+09  
   746  2.0765e+07  1.0423e+02  3.6664e+09  
   747  2.0758e+07  1.0454e+02  3.6748e+09  
   748  2.0752e+07  1.0487e+02  3.6832e+09  
   749  2.0746e+07  1.0519e+02  3.6917e+09  
   750  2.0740e+07  1.0552e+02  3.7002e+09  
   751  2.0734e+07  1.0586e+02  3.7087e+09  
   752  2.0727e+07  1.0620e+02  3.7172e+09  
   753  2.0721e+07  1.0654e+02  3.7258e+09  
   754  2.0715e+07  1.0689e+02  3.7344e+09  
   755  2.0709e+07  1.0725e+02  3.7430e+09  
   756  2.0703e+07  1.0761e+02  3.7517e+09  
   757  2.0696e+07  1.0797e+02  3.7604e+09  
   758  2.0690e+07  1.0834e+02  3.7692e+09  
   759  2.0684e+07  1.0871e+02  3.7779e+09  
   760  2.0678e+07  1.0909e+02  3.7868e+09  
   761  2.0672e+07  1.0948e+02  3.7956e+09  
   762  2.0666e+07  1.0987e+02  3.8045e+09  
   763  2.0659e+07  1.1027e+02  3.8134e+09  
   764  2.0653e+07  1.1067e+02  3.8224e+09  
   765  2.0647e+07  1.1108e+02  3.8314e+09  
   766  2.0641e+07  1.1150e+02  3.8404e+09  
   767  2.0635e+07  1.1192e+02  3.8495e+09  
   768  2.0628e+07  1.1235e+02  3.8586e+09  
   769  2.0622e+07  1.1278e+02  3.8677e+09  
   770  2.0616e+07  1.1322e+02  3.8769e+09  
   771  2.0610e+07  1.1367e+02  3.8862e+09  
   772  2.0604e+07  1.1413e+02  3.8955e+09  
   773  2.0597e+07  1.1459e+02  3.9048e+09  
   774  2.0591e+07  1.1506e+02  3.9141e+09  
   775  2.0585e+07  1.1554e+02  3.9236e+09  
   776  2.0579e+07  1.1603e+02  3.9330e+09  
   777  2.0573e+07  1.1652e+02  3.9425e+09  
   778  2.0566e+07  1.1702e+02  3.9521e+09  
   779  2.0560e+07  1.1753e+02  3.9616e+09  
   780  2.0554e+07  1.1805e+02  3.9713e+09  
   781  2.0548e+07  1.1858e+02  3.9810e+09  
   782  2.0542e+07  1.1912e+02  3.9907e+09  
   783  2.0535e+07  1.1967e+02  4.0005e+09  
   784  2.0529e+07  1.2022e+02  4.0103e+09  
   785  2.0523e+07  1.2079e+02  4.0202e+09  
   786  2.0517e+07  1.2137e+02  4.0302e+09  
   787  2.0511e+07  1.2195e+02  4.0402e+09  
   788  2.0504e+07  1.2255e+02  4.0502e+09  
   789  2.0498e+07  1.2316e+02  4.0603e+09  
   790  2.0492e+07  1.2378e+02  4.0705e+09  
   791  2.0486e+07  1.2441e+02  4.0807e+09  
   792  2.0480e+07  1.2505e+02  4.0910e+09  
   793  2.0473e+07  1.2571e+02  4.1013e+09  
   794  2.0467e+07  1.2638e+02  4.1117e+09  
   795  2.0461e+07  1.2706e+02  4.1222e+09  
   796  2.0455e+07  1.2775e+02  4.1327e+09  
   797  2.0449e+07  1.2846e+02  4.1433e+09  
   798  2.0442e+07  1.2918e+02  4.1539e+09  
   799  2.0436e+07  1.2992e+02  4.1646e+09  
   800  2.0430e+07  1.3067e+02  4.1754e+09  
   801  2.0424e+07  1.3144e+02  4.1863e+09  
   802  2.0418e+07  1.3223e+02  4.1972e+09  
   803  2.0411e+07  1.3303e+02  4.2082e+09  
   804  2.0405e+07  1.3384e+02  4.2193e+09  
   805  2.0399e+07  1.3468e+02  4.2304e+09  
   806  2.0393e+07  1.3553e+02  4.2416e+09  
   807  2.0387e+07  1.3640e+02  4.2529e+09  
   808  2.0380e+07  1.3729e+02  4.2643e+09  
   809  2.0374e+07  1.3821e+02  4.2758e+09  
   810  2.0368e+07  1.3914e+02  4.2873e+09  
   811  2.0362e+07  1.4009e+02  4.2989e+09  
   812  2.0356e+07  1.4107e+02  4.3107e+09  
   813  2.0349e+07  1.4207e+02  4.3225e+09  
   814  2.0343e+07  1.4309e+02  4.3344e+09  
   815  2.0337e+07  1.4413e+02  4.3464e+09  
   816  2.0331e+07  1.4521e+02  4.3584e+09  
   817  2.0325e+07  1.4631e+02  4.3706e+09  
   818  2.0318e+07  1.4743e+02  4.3829e+09  
   819  2.0312e+07  1.4859e+02  4.3953e+09  
   820  2.0306e+07  1.4977e+02  4.4078e+09  
   821  2.0300e+07  1.5099e+02  4.4204e+09  
   822  2.0294e+07  1.5223e+02  4.4331e+09  
   823  2.0287e+07  1.5351e+02  4.4459e+09  
   824  2.0281e+07  1.5483e+02  4.4588e+09  
   825  2.0275e+07  1.5618e+02  4.4719e+09  
   826  2.0269e+07  1.5757e+02  4.4851e+09  
   827  2.0263e+07  1.5900e+02  4.4984e+09  
   828  2.0256e+07  1.6046e+02  4.5118e+09  
   829  2.0250e+07  1.6197e+02  4.5253e+09  
   830  2.0244e+07  1.6353e+02  4.5390e+09  
   831  2.0238e+07  1.6513e+02  4.5529e+09  
   832  2.0232e+07  1.6678e+02  4.5669e+09  
   833  2.0225e+07  1.6848e+02  4.5810e+09  
   834  2.0219e+07  1.7023e+02  4.5953e+09  
   835  2.0213e+07  1.7204e+02  4.6097e+09  
   836  2.0207e+07  1.7390e+02  4.6244e+09  
   837  2.0201e+07  1.7583e+02  4.6391e+09  
   838  2.0194e+07  1.7782e+02  4.6541e+09  
   839  2.0188e+07  1.7988e+02  4.6692e+09  
   840  2.0182e+07  1.8200e+02  4.6845e+09  
   841  2.0176e+07  1.8421e+02  4.7000e+09  
   842  2.0170e+07  1.8649e+02  4.7157e+09  
   843  2.0163e+07  1.8885e+02  4.7317e+09  
   844  2.0157e+07  1.9129e+02  4.7478e+09  
   845  2.0151e+07  1.9383e+02  4.7641e+09  
   846  2.0145e+07  1.9647e+02  4.7807e+09  
   847  2.0139e+07  1.9921e+02  4.7975e+09  
   848  2.0132e+07  2.0205e+02  4.8146e+09  
   849  2.0126e+07  2.0501e+02  4.8319e+09  
   850  2.0120e+07  2.0809e+02  4.8495e+09  
   851  2.0114e+07  2.1130e+02  4.8673e+09  
   852  2.0108e+07  2.1465e+02  4.8855e+09  
   853  2.0101e+07  2.1814e+02  4.9039e+09  
   854  2.0095e+07  2.2179e+02  4.9227e+09  
   855  2.0089e+07  2.2560e+02  4.9418e+09  
   856  2.0083e+07  2.2959e+02  4.9612e+09  
   857  2.0077e+07  2.3377e+02  4.9810e+09  
   858  2.0070e+07  2.3815e+02  5.0012e+09  
   859  2.0064e+07  2.4274e+02  5.0218e+09  
   860  2.0058e+07  2.4757e+02  5.0427e+09  
   861  2.0052e+07  2.5266e+02  5.0642e+09  
   862  2.0046e+07  2.5801e+02  5.0860e+09  
   863  2.0039e+07  2.6365e+02  5.1084e+09  
   864  2.0033e+07  2.6961e+02  5.1313e+09  
   865  2.0027e+07  2.7591e+02  5.1547e+09  
   866  2.0021e+07  2.8259e+02  5.1786e+09  
   867  2.0015e+07  2.8967e+02  5.2032e+09  
   868  2.0008e+07  2.9718e+02  5.2284e+09  
   869  2.0002e+07  3.0518e+02  5.2543e+09  
   870  1.9996e+07  3.1370e+02  5.2810e+09  
   871  1.9990e+07  3.2281e+02  5.3083e+09  
   872  1.9984e+07  3.3254e+02  5.3366e+09  
   873  1.9977e+07  3.4297e+02  5.3657e+09  
   874  1.9971e+07  3.5418e+02  5.3957e+09  
   875  1.9965e+07  3.6624e+02  5.4268e+09  
   876  1.9959e+07  3.7924e+02  5.4590e+09  
   877  1.9953e+07  3.9330e+02  5.4923e+09  
   878  1.9946e+07  4.0853e+02  5.5269e+09  
   879  1.9940e+07  4.2507e+02  5.5630e+09  
   880  1.9934e+07  4.4308e+02  5.6005e+09  
   881  1.9928e+07  4.6273e+02  5.6397e+09  
   882  1.9922e+07  4.8422e+02  5.6806e+09  
   883  1.9915e+07  5.0778e+02  5.7236e+09  
   884  1.9909e+07  5.3366e+02  5.7687e+09  
   885  1.9903e+07  5.6213e+02  5.8162e+09  
   886  1.9897e+07  5.9350e+02  5.8662e+09  
   887  1.9891e+07  6.2809e+02  5.9192e+09  
   888  1.9885e+07  6.6622e+02  5.9754e+09  
   889  1.9878e+07  7.0820e+02  6.0350e+09  
   890  1.9872e+07  7.5429e+02  6.0985e+09  
   891  1.9866e+07  8.0467e+02  6.1662e+09  
   892  1.9860e+07  8.5936e+02  6.2385e+09  
   893  1.9854e+07  9.1820e+02  6.3157e+09  
   894  1.9847e+07  9.8075e+02  6.3983e+09  
   895  1.9841e+07  1.0463e+03  6.4864e+09  
   896  1.9835e+07  1.1138e+03  6.5804e+09  
   897  1.9829e+07  1.1821e+03  6.6802e+09  
   898  1.9823e+07  1.2500e+03  6.7861e+09  
   899  1.9816e+07  1.3161e+03  6.8977e+09  
   900  1.9810e+07  1.3794e+03  7.0150e+09  
   901  1.9804e+07  1.4391e+03  7.1377e+09  
   902  1.9798e+07  1.4948e+03  7.2655e+09  
   903  1.9792e+07  1.5462e+03  7.3979e+09  
   904  1.9785e+07  1.5933e+03  7.5345e+09  
   905  1.9779e+07  1.6362e+03  7.6752e+09  
   906  1.9773e+07  1.6752e+03  7.8194e+09  
   907  1.9767e+07  1.7106e+03  7.9668e+09  
   908  1.9761e+07  1.7427e+03  8.1172e+09  
   909  1.9754e+07  1.7718e+03  8.2702e+09  
   910  1.9748e+07  1.7983e+03  8.4256e+09  
   911  1.9742e+07  1.8224e+03  8.5833e+09  
   912  1.9736e+07  1.8443e+03  8.7429e+09  
   913  1.9730e+07  1.8644e+03  8.9044e+09  
   914  1.9723e+07  1.8828e+03  9.0675e+09  
   915  1.9717e+07  1.8996e+03  9.2322e+09  
   916  1.9711e+07  1.9152e+03  9.3983e+09  
   917  1.9705e+07  1.9295e+03  9.5656e+09  
   918  1.9699e+07  1.9427e+03  9.7341e+09  
   919  1.9692e+07  1.9550e+03  9.9038e+09  
   920  1.9686e+07  1.9664e+03  1.0074e+10  
   921  1.9680e+07  1.9770e+03  1.0246e+10  
   922  1.9674e+07  1.9869e+03  1.0418e+10  
   923  1.9668e+07  1.9961e+03  1.0592e+10  
   924  1.9661e+07  2.0048e+03  1.0766e+10  
   925  1.9655e+07  2.0129e+03  1.0941e+10  
   926  1.9649e+07  2.0205e+03  1.1116e+10  
   927  1.9643e+07  2.0277e+03  1.1292e+10  
   928  1.9637e+07  2.0345e+03  1.1469e+10  
   929  1.9630e+07  2.0409e+03  1.1646e+10  
   930  1.9624e+07  2.0469e+03  1.1823e+10  
   931  1.9618e+07  2.0526e+03  1.2002e+10  
   932  1.9612e+07  2.0580e+03  1.2180e+10  
   933  1.9606e+07  2.0632e+03  1.2359e+10  
   934  1.9599e+07  2.0681e+03  1.2539e+10  
   935  1.9593e+07  2.0727e+03  1.2719e+10  
   936  1.9587e+07  2.0771e+03  1.2899e+10  
   937  1.9581e+07  2.0814e+03  1.3080e+10  
   938  1.9575e+07  2.0854e+03  1.3261e+10  
   939  1.9568e+07  2.0892e+03  1.3442e+10  
   940  1.9562e+07  2.0929e+03  1.3624e+10  
   941  1.9556e+07  2.0965e+03  1.3805e+10  
   942  1.9550e+07  2.0998e+03  1.3988e+10  
   943  1.9544e+07  2.1031e+03  1.4170e+10  
   944  1.9537e+07  2.1062e+03  1.4353e+10  
   945  1.9531e+07  2.1092e+03  1.4535e+10  
   946  1.9525e+07  2.1120e+03  1.4719e+10  
   947  1.9519e+07  2.1148e+03  1.4902e+10  
   948  1.9513e+07  2.1175e+03  1.5085e+10  
   949  1.9506e+07  2.1200e+03  1.5269e+10  
   950  1.9500e+07  2.1225e+03  1.5453e+10  
   951  1.9494e+07  2.1249e+03  1.5637e+10  
   952  1.9488e+07  2.1272e+03  1.5822e+10  
   953  1.9482e+07  2.1294e+03  1.6006e+10  
   954  1.9475e+07  2.1315e+03  1.6191e+10  
   955  1.9469e+07  2.1336e+03  1.6375e+10  
   956  1.9463e+07  2.1356e+03  1.6560e+10  
   957  1.9457e+07  2.1376e+03  1.6745e+10  
