# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681592271186607e+25 kg
# Mean radius       s0 = 2.538867e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225488
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000553.791650
# J2  =  3510.349124
# J4  =   -37.524374
# J6  =     0.716004
# J8  =    -0.019898
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
   472  2.2463e+07  2.0119e+02  5.6008e+09  
   473  2.2457e+07  2.0121e+02  5.6142e+09  
   474  2.2451e+07  2.0123e+02  5.6277e+09  
   475  2.2444e+07  2.0124e+02  5.6412e+09  
   476  2.2438e+07  2.0126e+02  5.6546e+09  
   477  2.2432e+07  2.0128e+02  5.6681e+09  
   478  2.2426e+07  2.0130e+02  5.6816e+09  
   479  2.2420e+07  2.0132e+02  5.6951e+09  
   480  2.2413e+07  2.0133e+02  5.7086e+09  
   481  2.2407e+07  2.0135e+02  5.7221e+09  
   482  2.2401e+07  2.0137e+02  5.7357e+09  
   483  2.2395e+07  2.0139e+02  5.7492e+09  
   484  2.2389e+07  2.0141e+02  5.7627e+09  
   485  2.2382e+07  2.0143e+02  5.7763e+09  
   486  2.2376e+07  2.0144e+02  5.7898e+09  
   487  2.2370e+07  2.0146e+02  5.8034e+09  
   488  2.2364e+07  2.0148e+02  5.8170e+09  
   489  2.2358e+07  2.0150e+02  5.8306e+09  
   490  2.2351e+07  2.0152e+02  5.8441e+09  
   491  2.2345e+07  2.0154e+02  5.8577e+09  
   492  2.2339e+07  2.0156e+02  5.8713e+09  
   493  2.2333e+07  2.0158e+02  5.8849e+09  
   494  2.2327e+07  2.0159e+02  5.8986e+09  
   495  2.2320e+07  2.0161e+02  5.9122e+09  
   496  2.2314e+07  2.0163e+02  5.9258e+09  
   497  2.2308e+07  2.0165e+02  5.9394e+09  
   498  2.2302e+07  2.0167e+02  5.9531e+09  
   499  2.2296e+07  2.0169e+02  5.9667e+09  
   500  2.2289e+07  2.0171e+02  5.9804e+09  
   501  2.2283e+07  2.0173e+02  5.9941e+09  
   502  2.2277e+07  2.0175e+02  6.0078e+09  
   503  2.2271e+07  2.0177e+02  6.0214e+09  
   504  2.2265e+07  2.0179e+02  6.0351e+09  
   505  2.2258e+07  2.0181e+02  6.0488e+09  
   506  2.2252e+07  2.0182e+02  6.0625e+09  
   507  2.2246e+07  2.0184e+02  6.0763e+09  
   508  2.2240e+07  2.0186e+02  6.0900e+09  
   509  2.2234e+07  2.0188e+02  6.1037e+09  
   510  2.2227e+07  2.0190e+02  6.1175e+09  
   511  2.2221e+07  2.0192e+02  6.1312e+09  
   512  2.2215e+07  2.0194e+02  6.1450e+09  
   513  2.2209e+07  2.0196e+02  6.1587e+09  
   514  2.2203e+07  2.0198e+02  6.1725e+09  
   515  2.2196e+07  2.0200e+02  6.1863e+09  
   516  2.2190e+07  2.0202e+02  6.2001e+09  
   517  2.2184e+07  2.0204e+02  6.2139e+09  
   518  2.2178e+07  2.0206e+02  6.2277e+09  
   519  2.2172e+07  2.0208e+02  6.2415e+09  
   520  2.2166e+07  2.0210e+02  6.2553e+09  
   521  2.2159e+07  2.0212e+02  6.2691e+09  
   522  2.2153e+07  2.0214e+02  6.2830e+09  
   523  2.2147e+07  2.0216e+02  6.2968e+09  
   524  2.2141e+07  2.0218e+02  6.3106e+09  
   525  2.2135e+07  2.0221e+02  6.3245e+09  
   526  2.2128e+07  2.0223e+02  6.3384e+09  
   527  2.2122e+07  2.0225e+02  6.3522e+09  
   528  2.2116e+07  2.0227e+02  6.3661e+09  
   529  2.2110e+07  2.0229e+02  6.3800e+09  
   530  2.2104e+07  2.0231e+02  6.3939e+09  
   531  2.2097e+07  2.0233e+02  6.4078e+09  
   532  2.2091e+07  2.0235e+02  6.4217e+09  
   533  2.2085e+07  2.0237e+02  6.4357e+09  
   534  2.2079e+07  2.0239e+02  6.4496e+09  
   535  2.2073e+07  2.0241e+02  6.4635e+09  
   536  2.2066e+07  2.0243e+02  6.4775e+09  
   537  2.2060e+07  2.0246e+02  6.4914e+09  
   538  2.2054e+07  2.0248e+02  6.5054e+09  
   539  2.2048e+07  2.0250e+02  6.5194e+09  
   540  2.2042e+07  2.0252e+02  6.5334e+09  
   541  2.2035e+07  2.0254e+02  6.5473e+09  
   542  2.2029e+07  2.0256e+02  6.5613e+09  
   543  2.2023e+07  2.0258e+02  6.5753e+09  
   544  2.2017e+07  2.0261e+02  6.5894e+09  
   545  2.2011e+07  2.0263e+02  6.6034e+09  
   546  2.2004e+07  2.0265e+02  6.6174e+09  
   547  2.1998e+07  2.0267e+02  6.6314e+09  
   548  2.1992e+07  2.0269e+02  6.6455e+09  
   549  2.1986e+07  2.0272e+02  6.6595e+09  
   550  2.1980e+07  2.0274e+02  6.6736e+09  
   551  2.1973e+07  2.0276e+02  6.6877e+09  
   552  2.1967e+07  2.0278e+02  6.7018e+09  
   553  2.1961e+07  2.0280e+02  6.7158e+09  
   554  2.1955e+07  2.0283e+02  6.7299e+09  
   555  2.1949e+07  2.0285e+02  6.7440e+09  
   556  2.1942e+07  2.0287e+02  6.7582e+09  
   557  2.1936e+07  2.0289e+02  6.7723e+09  
   558  2.1930e+07  2.0292e+02  6.7864e+09  
   559  2.1924e+07  2.0294e+02  6.8005e+09  
   560  2.1918e+07  2.0296e+02  6.8147e+09  
   561  2.1911e+07  2.0298e+02  6.8289e+09  
   562  2.1905e+07  2.0301e+02  6.8430e+09  
   563  2.1899e+07  2.0303e+02  6.8572e+09  
   564  2.1893e+07  2.0305e+02  6.8714e+09  
   565  2.1887e+07  2.0308e+02  6.8856e+09  
   566  2.1880e+07  2.0310e+02  6.8998e+09  
   567  2.1874e+07  2.0312e+02  6.9140e+09  
   568  2.1868e+07  2.0314e+02  6.9282e+09  
   569  2.1862e+07  2.0317e+02  6.9424e+09  
   570  2.1856e+07  2.0319e+02  6.9566e+09  
   571  2.1849e+07  2.0321e+02  6.9709e+09  
   572  2.1843e+07  2.0324e+02  6.9851e+09  
   573  2.1837e+07  2.0326e+02  6.9994e+09  
   574  2.1831e+07  2.0329e+02  7.0136e+09  
   575  2.1825e+07  2.0331e+02  7.0279e+09  
   576  2.1818e+07  2.0333e+02  7.0422e+09  
   577  2.1812e+07  2.0336e+02  7.0565e+09  
   578  2.1806e+07  2.0338e+02  7.0708e+09  
   579  2.1800e+07  2.0340e+02  7.0851e+09  
   580  2.1794e+07  2.0343e+02  7.0994e+09  
   581  2.1787e+07  2.0345e+02  7.1137e+09  
   582  2.1781e+07  2.0348e+02  7.1281e+09  
   583  2.1775e+07  2.0350e+02  7.1424e+09  
   584  2.1769e+07  2.0353e+02  7.1568e+09  
   585  2.1763e+07  2.0355e+02  7.1711e+09  
   586  2.1756e+07  2.0357e+02  7.1855e+09  
   587  2.1750e+07  2.0360e+02  7.1999e+09  
   588  2.1744e+07  2.0362e+02  7.2143e+09  
   589  2.1738e+07  2.0365e+02  7.2286e+09  
   590  2.1732e+07  2.0367e+02  7.2431e+09  
   591  2.1725e+07  2.0370e+02  7.2575e+09  
   592  2.1719e+07  2.0372e+02  7.2719e+09  
   593  2.1713e+07  2.0375e+02  7.2863e+09  
   594  2.1707e+07  2.0377e+02  7.3008e+09  
   595  2.1701e+07  2.0380e+02  7.3152e+09  
   596  2.1694e+07  2.0382e+02  7.3297e+09  
   597  2.1688e+07  2.0385e+02  7.3441e+09  
   598  2.1682e+07  2.0387e+02  7.3586e+09  
   599  2.1676e+07  2.0390e+02  7.3731e+09  
   600  2.1670e+07  2.0393e+02  7.3876e+09  
   601  2.1663e+07  2.0395e+02  7.4021e+09  
   602  2.1657e+07  2.0398e+02  7.4166e+09  
   603  2.1651e+07  2.0400e+02  7.4311e+09  
   604  2.1645e+07  2.0403e+02  7.4456e+09  
   605  2.1639e+07  2.0406e+02  7.4602e+09  
   606  2.1632e+07  2.0408e+02  7.4747e+09  
   607  2.1626e+07  2.0411e+02  7.4893e+09  
   608  2.1620e+07  2.0413e+02  7.5038e+09  
   609  2.1614e+07  2.0416e+02  7.5184e+09  
   610  2.1608e+07  2.0419e+02  7.5330e+09  
   611  2.1601e+07  2.0421e+02  7.5476e+09  
   612  2.1595e+07  2.0424e+02  7.5622e+09  
   613  2.1589e+07  2.0427e+02  7.5768e+09  
   614  2.1583e+07  2.0429e+02  7.5914e+09  
   615  2.1577e+07  2.0432e+02  7.6061e+09  
   616  2.1570e+07  2.0435e+02  7.6207e+09  
   617  2.1564e+07  2.0437e+02  7.6353e+09  
   618  2.1558e+07  2.0440e+02  7.6500e+09  
   619  2.1552e+07  2.0443e+02  7.6647e+09  
   620  2.1546e+07  2.0446e+02  7.6793e+09  
   621  2.1539e+07  2.0448e+02  7.6940e+09  
   622  2.1533e+07  2.0451e+02  7.7087e+09  
   623  2.1527e+07  2.0454e+02  7.7234e+09  
   624  2.1521e+07  2.0457e+02  7.7381e+09  
   625  2.1515e+07  2.0459e+02  7.7528e+09  
   626  2.1508e+07  2.0462e+02  7.7676e+09  
   627  2.1502e+07  2.0465e+02  7.7823e+09  
   628  2.1496e+07  2.0468e+02  7.7971e+09  
   629  2.1490e+07  2.0471e+02  7.8118e+09  
   630  2.1484e+07  2.0473e+02  7.8266e+09  
   631  2.1477e+07  2.0476e+02  7.8414e+09  
   632  2.1471e+07  2.0479e+02  7.8562e+09  
   633  2.1465e+07  2.0482e+02  7.8710e+09  
   634  2.1459e+07  2.0485e+02  7.8858e+09  
   635  2.1453e+07  2.0488e+02  7.9006e+09  
   636  2.1446e+07  2.0491e+02  7.9154e+09  
   637  2.1440e+07  2.0493e+02  7.9302e+09  
   638  2.1434e+07  2.0496e+02  7.9451e+09  
   639  2.1428e+07  2.0499e+02  7.9599e+09  
   640  2.1422e+07  2.0502e+02  7.9748e+09  
   641  2.1415e+07  2.0505e+02  7.9897e+09  
   642  2.1409e+07  2.0508e+02  8.0045e+09  
   643  2.1403e+07  2.0511e+02  8.0194e+09  
   644  2.1397e+07  2.0514e+02  8.0343e+09  
   645  2.1391e+07  2.0517e+02  8.0492e+09  
   646  2.1385e+07  2.0520e+02  8.0642e+09  
   647  2.1378e+07  2.0523e+02  8.0791e+09  
   648  2.1372e+07  2.0526e+02  8.0940e+09  
   649  2.1366e+07  2.0529e+02  8.1090e+09  
   650  2.1360e+07  2.0532e+02  8.1239e+09  
   651  2.1354e+07  2.0535e+02  8.1389e+09  
   652  2.1347e+07  2.0538e+02  8.1539e+09  
   653  2.1341e+07  2.0541e+02  8.1689e+09  
   654  2.1335e+07  2.0544e+02  8.1839e+09  
   655  2.1329e+07  2.0547e+02  8.1989e+09  
   656  2.1323e+07  2.0550e+02  8.2139e+09  
   657  2.1316e+07  2.0553e+02  8.2289e+09  
   658  2.1310e+07  2.0556e+02  8.2439e+09  
   659  2.1304e+07  2.0560e+02  8.2590e+09  
   660  2.1298e+07  2.0563e+02  8.2740e+09  
   661  2.1292e+07  2.0566e+02  8.2891e+09  
   662  2.1285e+07  2.0569e+02  8.3042e+09  
   663  2.1279e+07  2.0572e+02  8.3193e+09  
   664  2.1273e+07  2.0575e+02  8.3344e+09  
   665  2.1267e+07  2.0579e+02  8.3495e+09  
   666  2.1261e+07  2.0582e+02  8.3646e+09  
   667  2.1254e+07  2.0585e+02  8.3797e+09  
   668  2.1248e+07  2.0588e+02  8.3948e+09  
   669  2.1242e+07  2.0591e+02  8.4100e+09  
   670  2.1236e+07  2.0595e+02  8.4251e+09  
   671  2.1230e+07  2.0598e+02  8.4403e+09  
   672  2.1223e+07  2.0601e+02  8.4555e+09  
   673  2.1217e+07  2.0605e+02  8.4707e+09  
   674  2.1211e+07  2.0608e+02  8.4859e+09  
   675  2.1205e+07  2.0611e+02  8.5011e+09  
   676  2.1199e+07  2.0614e+02  8.5163e+09  
   677  2.1192e+07  2.0618e+02  8.5315e+09  
   678  2.1186e+07  2.0621e+02  8.5468e+09  
   679  2.1180e+07  2.0625e+02  8.5620e+09  
   680  2.1174e+07  2.0628e+02  8.5773e+09  
   681  2.1168e+07  2.0631e+02  8.5925e+09  
   682  2.1161e+07  2.0635e+02  8.6078e+09  
   683  2.1155e+07  2.0638e+02  8.6231e+09  
   684  2.1149e+07  2.0641e+02  8.6384e+09  
   685  2.1143e+07  2.0645e+02  8.6537e+09  
   686  2.1137e+07  2.0648e+02  8.6690e+09  
   687  2.1130e+07  2.0652e+02  8.6843e+09  
   688  2.1124e+07  2.0655e+02  8.6997e+09  
   689  2.1118e+07  2.0659e+02  8.7150e+09  
   690  2.1112e+07  2.0662e+02  8.7304e+09  
   691  2.1106e+07  2.0666e+02  8.7458e+09  
   692  2.1099e+07  2.0669e+02  8.7611e+09  
   693  2.1093e+07  2.0673e+02  8.7765e+09  
   694  2.1087e+07  2.0676e+02  8.7919e+09  
   695  2.1081e+07  2.0680e+02  8.8073e+09  
   696  2.1075e+07  2.0684e+02  8.8228e+09  
   697  2.1068e+07  2.0687e+02  8.8382e+09  
   698  2.1062e+07  2.0691e+02  8.8536e+09  
   699  2.1056e+07  2.0694e+02  8.8691e+09  
   700  2.1050e+07  2.0698e+02  8.8846e+09  
   701  2.1044e+07  2.0702e+02  8.9000e+09  
   702  2.1037e+07  2.0705e+02  8.9155e+09  
   703  2.1031e+07  2.0709e+02  8.9310e+09  
   704  2.1025e+07  2.0713e+02  8.9465e+09  
   705  2.1019e+07  2.0716e+02  8.9620e+09  
   706  2.1013e+07  2.0720e+02  8.9776e+09  
   707  2.1006e+07  2.0724e+02  8.9931e+09  
   708  2.1000e+07  2.0728e+02  9.0087e+09  
   709  2.0994e+07  2.0731e+02  9.0242e+09  
   710  2.0988e+07  2.0735e+02  9.0398e+09  
   711  2.0982e+07  2.0739e+02  9.0554e+09  
   712  2.0975e+07  2.0743e+02  9.0710e+09  
   713  2.0969e+07  2.0747e+02  9.0866e+09  
   714  2.0963e+07  2.0751e+02  9.1022e+09  
   715  2.0957e+07  2.0754e+02  9.1178e+09  
   716  2.0951e+07  2.0758e+02  9.1334e+09  
   717  2.0944e+07  2.0762e+02  9.1491e+09  
   718  2.0938e+07  2.0766e+02  9.1648e+09  
   719  2.0932e+07  2.0770e+02  9.1804e+09  
   720  2.0926e+07  2.0774e+02  9.1961e+09  
   721  2.0920e+07  2.0778e+02  9.2118e+09  
   722  2.0913e+07  2.0782e+02  9.2275e+09  
   723  2.0907e+07  2.0786e+02  9.2432e+09  
   724  2.0901e+07  2.0790e+02  9.2589e+09  
   725  2.0895e+07  2.0794e+02  9.2747e+09  
   726  2.0889e+07  2.0798e+02  9.2904e+09  
   727  2.0882e+07  2.0802e+02  9.3062e+09  
   728  2.0876e+07  2.0806e+02  9.3220e+09  
   729  2.0870e+07  2.0810e+02  9.3377e+09  
   730  2.0864e+07  2.0814e+02  9.3535e+09  
   731  2.0858e+07  2.0819e+02  9.3693e+09  
   732  2.0851e+07  2.0823e+02  9.3851e+09  
   733  2.0845e+07  2.0827e+02  9.4010e+09  
   734  2.0839e+07  2.0831e+02  9.4168e+09  
   735  2.0833e+07  2.0835e+02  9.4327e+09  
   736  2.0827e+07  2.0839e+02  9.4485e+09  
   737  2.0820e+07  2.0844e+02  9.4644e+09  
   738  2.0814e+07  2.0848e+02  9.4803e+09  
   739  2.0808e+07  2.0852e+02  9.4962e+09  
   740  2.0802e+07  2.0856e+02  9.5121e+09  
   741  2.0796e+07  2.0861e+02  9.5280e+09  
   742  2.0789e+07  2.0865e+02  9.5439e+09  
   743  2.0783e+07  2.0869e+02  9.5599e+09  
   744  2.0777e+07  2.0874e+02  9.5758e+09  
   745  2.0771e+07  2.0878e+02  9.5918e+09  
   746  2.0765e+07  2.0883e+02  9.6078e+09  
   747  2.0758e+07  2.0887e+02  9.6238e+09  
   748  2.0752e+07  2.0891e+02  9.6398e+09  
   749  2.0746e+07  2.0896e+02  9.6558e+09  
   750  2.0740e+07  2.0900e+02  9.6718e+09  
   751  2.0734e+07  2.0905e+02  9.6878e+09  
   752  2.0727e+07  2.0909e+02  9.7039e+09  
   753  2.0721e+07  2.0914e+02  9.7199e+09  
   754  2.0715e+07  2.0919e+02  9.7360e+09  
   755  2.0709e+07  2.0923e+02  9.7521e+09  
   756  2.0703e+07  2.0928e+02  9.7682e+09  
   757  2.0696e+07  2.0932e+02  9.7843e+09  
   758  2.0690e+07  2.0937e+02  9.8004e+09  
   759  2.0684e+07  2.0942e+02  9.8165e+09  
   760  2.0678e+07  2.0946e+02  9.8327e+09  
   761  2.0672e+07  2.0951e+02  9.8488e+09  
   762  2.0665e+07  2.0956e+02  9.8650e+09  
   763  2.0659e+07  2.0961e+02  9.8812e+09  
   764  2.0653e+07  2.0965e+02  9.8974e+09  
   765  2.0647e+07  2.0970e+02  9.9136e+09  
   766  2.0641e+07  2.0975e+02  9.9298e+09  
   767  2.0634e+07  2.0980e+02  9.9460e+09  
   768  2.0628e+07  2.0985e+02  9.9622e+09  
   769  2.0622e+07  2.0990e+02  9.9785e+09  
   770  2.0616e+07  2.0995e+02  9.9948e+09  
   771  2.0610e+07  2.0999e+02  1.0011e+10  
   772  2.0604e+07  2.1004e+02  1.0027e+10  
   773  2.0597e+07  2.1009e+02  1.0044e+10  
   774  2.0591e+07  2.1014e+02  1.0060e+10  
   775  2.0585e+07  2.1019e+02  1.0076e+10  
   776  2.0579e+07  2.1024e+02  1.0093e+10  
   777  2.0573e+07  2.1030e+02  1.0109e+10  
   778  2.0566e+07  2.1035e+02  1.0125e+10  
   779  2.0560e+07  2.1040e+02  1.0142e+10  
   780  2.0554e+07  2.1045e+02  1.0158e+10  
   781  2.0548e+07  2.1050e+02  1.0174e+10  
   782  2.0542e+07  2.1055e+02  1.0191e+10  
   783  2.0535e+07  2.1061e+02  1.0207e+10  
   784  2.0529e+07  2.1066e+02  1.0224e+10  
   785  2.0523e+07  2.1071e+02  1.0240e+10  
   786  2.0517e+07  2.1076e+02  1.0257e+10  
   787  2.0511e+07  2.1082e+02  1.0273e+10  
   788  2.0504e+07  2.1087e+02  1.0290e+10  
   789  2.0498e+07  2.1092e+02  1.0306e+10  
   790  2.0492e+07  2.1098e+02  1.0323e+10  
   791  2.0486e+07  2.1103e+02  1.0339e+10  
   792  2.0480e+07  2.1109e+02  1.0356e+10  
   793  2.0473e+07  2.1114e+02  1.0372e+10  
   794  2.0467e+07  2.1120e+02  1.0389e+10  
   795  2.0461e+07  2.1125e+02  1.0405e+10  
   796  2.0455e+07  2.1131e+02  1.0422e+10  
   797  2.0449e+07  2.1136e+02  1.0439e+10  
   798  2.0442e+07  2.1142e+02  1.0455e+10  
   799  2.0436e+07  2.1148e+02  1.0472e+10  
   800  2.0430e+07  2.1153e+02  1.0489e+10  
   801  2.0424e+07  2.1159e+02  1.0505e+10  
   802  2.0418e+07  2.1165e+02  1.0522e+10  
   803  2.0411e+07  2.1171e+02  1.0539e+10  
   804  2.0405e+07  2.1176e+02  1.0555e+10  
   805  2.0399e+07  2.1182e+02  1.0572e+10  
   806  2.0393e+07  2.1188e+02  1.0589e+10  
   807  2.0387e+07  2.1194e+02  1.0605e+10  
   808  2.0380e+07  2.1200e+02  1.0622e+10  
   809  2.0374e+07  2.1206e+02  1.0639e+10  
   810  2.0368e+07  2.1212e+02  1.0656e+10  
   811  2.0362e+07  2.1218e+02  1.0673e+10  
   812  2.0356e+07  2.1224e+02  1.0689e+10  
   813  2.0349e+07  2.1230e+02  1.0706e+10  
   814  2.0343e+07  2.1236e+02  1.0723e+10  
   815  2.0337e+07  2.1242e+02  1.0740e+10  
   816  2.0331e+07  2.1248e+02  1.0757e+10  
   817  2.0325e+07  2.1255e+02  1.0774e+10  
   818  2.0318e+07  2.1261e+02  1.0791e+10  
   819  2.0312e+07  2.1267e+02  1.0807e+10  
   820  2.0306e+07  2.1273e+02  1.0824e+10  
   821  2.0300e+07  2.1280e+02  1.0841e+10  
   822  2.0294e+07  2.1286e+02  1.0858e+10  
   823  2.0287e+07  2.1293e+02  1.0875e+10  
   824  2.0281e+07  2.1299e+02  1.0892e+10  
   825  2.0275e+07  2.1306e+02  1.0909e+10  
   826  2.0269e+07  2.1312e+02  1.0926e+10  
   827  2.0263e+07  2.1319e+02  1.0943e+10  
   828  2.0256e+07  2.1325e+02  1.0960e+10  
   829  2.0250e+07  2.1332e+02  1.0977e+10  
   830  2.0244e+07  2.1339e+02  1.0994e+10  
   831  2.0238e+07  2.1345e+02  1.1011e+10  
   832  2.0232e+07  2.1352e+02  1.1029e+10  
   833  2.0225e+07  2.1359e+02  1.1046e+10  
   834  2.0219e+07  2.1366e+02  1.1063e+10  
   835  2.0213e+07  2.1372e+02  1.1080e+10  
   836  2.0207e+07  2.1379e+02  1.1097e+10  
   837  2.0201e+07  2.1386e+02  1.1114e+10  
   838  2.0194e+07  2.1393e+02  1.1131e+10  
   839  2.0188e+07  2.1400e+02  1.1149e+10  
   840  2.0182e+07  2.1407e+02  1.1166e+10  
   841  2.0176e+07  2.1414e+02  1.1183e+10  
   842  2.0170e+07  2.1422e+02  1.1200e+10  
   843  2.0163e+07  2.1429e+02  1.1218e+10  
   844  2.0157e+07  2.1436e+02  1.1235e+10  
   845  2.0151e+07  2.1443e+02  1.1252e+10  
   846  2.0145e+07  2.1450e+02  1.1269e+10  
   847  2.0139e+07  2.1458e+02  1.1287e+10  
   848  2.0132e+07  2.1465e+02  1.1304e+10  
   849  2.0126e+07  2.1473e+02  1.1321e+10  
   850  2.0120e+07  2.1480e+02  1.1339e+10  
   851  2.0114e+07  2.1488e+02  1.1356e+10  
   852  2.0108e+07  2.1495e+02  1.1374e+10  
   853  2.0101e+07  2.1503e+02  1.1391e+10  
   854  2.0095e+07  2.1510e+02  1.1408e+10  
   855  2.0089e+07  2.1518e+02  1.1426e+10  
   856  2.0083e+07  2.1526e+02  1.1443e+10  
   857  2.0077e+07  2.1534e+02  1.1461e+10  
   858  2.0070e+07  2.1542e+02  1.1478e+10  
   859  2.0064e+07  2.1549e+02  1.1496e+10  
   860  2.0058e+07  2.1557e+02  1.1513e+10  
   861  2.0052e+07  2.1565e+02  1.1531e+10  
   862  2.0046e+07  2.1573e+02  1.1548e+10  
   863  2.0039e+07  2.1582e+02  1.1566e+10  
   864  2.0033e+07  2.1590e+02  1.1583e+10  
   865  2.0027e+07  2.1598e+02  1.1601e+10  
   866  2.0021e+07  2.1606e+02  1.1619e+10  
   867  2.0015e+07  2.1614e+02  1.1636e+10  
   868  2.0008e+07  2.1623e+02  1.1654e+10  
   869  2.0002e+07  2.1631e+02  1.1672e+10  
   870  1.9996e+07  2.1640e+02  1.1689e+10  
   871  1.9990e+07  2.1648e+02  1.1707e+10  
   872  1.9984e+07  2.1657e+02  1.1725e+10  
   873  1.9977e+07  2.1665e+02  1.1742e+10  
   874  1.9971e+07  2.1674e+02  1.1760e+10  
   875  1.9965e+07  2.1683e+02  1.1778e+10  
   876  1.9959e+07  2.1692e+02  1.1796e+10  
   877  1.9953e+07  2.1700e+02  1.1814e+10  
   878  1.9946e+07  2.1709e+02  1.1831e+10  
   879  1.9940e+07  2.1718e+02  1.1849e+10  
   880  1.9934e+07  2.1727e+02  1.1867e+10  
   881  1.9928e+07  2.1736e+02  1.1885e+10  
   882  1.9922e+07  2.1745e+02  1.1903e+10  
   883  1.9915e+07  2.1755e+02  1.1921e+10  
   884  1.9909e+07  2.1764e+02  1.1939e+10  
   885  1.9903e+07  2.1773e+02  1.1957e+10  
   886  1.9897e+07  2.1783e+02  1.1975e+10  
   887  1.9891e+07  2.1792e+02  1.1993e+10  
   888  1.9884e+07  2.1802e+02  1.2011e+10  
   889  1.9878e+07  2.1811e+02  1.2029e+10  
   890  1.9872e+07  2.1821e+02  1.2047e+10  
   891  1.9866e+07  2.1831e+02  1.2065e+10  
   892  1.9860e+07  2.1840e+02  1.2083e+10  
   893  1.9853e+07  2.1850e+02  1.2101e+10  
   894  1.9847e+07  2.1860e+02  1.2119e+10  
   895  1.9841e+07  2.1870e+02  1.2137e+10  
   896  1.9835e+07  2.1880e+02  1.2155e+10  
   897  1.9829e+07  2.1890e+02  1.2173e+10  
   898  1.9823e+07  2.1900e+02  1.2191e+10  
   899  1.9816e+07  2.1911e+02  1.2210e+10  
   900  1.9810e+07  2.1921e+02  1.2228e+10  
   901  1.9804e+07  2.1931e+02  1.2246e+10  
   902  1.9798e+07  2.1942e+02  1.2264e+10  
   903  1.9792e+07  2.1952e+02  1.2283e+10  
   904  1.9785e+07  2.1963e+02  1.2301e+10  
   905  1.9779e+07  2.1974e+02  1.2319e+10  
   906  1.9773e+07  2.1985e+02  1.2337e+10  
   907  1.9767e+07  2.1996e+02  1.2356e+10  
   908  1.9761e+07  2.2006e+02  1.2374e+10  
   909  1.9754e+07  2.2017e+02  1.2393e+10  
   910  1.9748e+07  2.2029e+02  1.2411e+10  
   911  1.9742e+07  2.2040e+02  1.2429e+10  
   912  1.9736e+07  2.2051e+02  1.2448e+10  
   913  1.9730e+07  2.2062e+02  1.2466e+10  
   914  1.9723e+07  2.2074e+02  1.2485e+10  
   915  1.9717e+07  2.2085e+02  1.2503e+10  
   916  1.9711e+07  2.2097e+02  1.2522e+10  
   917  1.9705e+07  2.2109e+02  1.2540e+10  
   918  1.9699e+07  2.2121e+02  1.2559e+10  
   919  1.9692e+07  2.2132e+02  1.2577e+10  
   920  1.9686e+07  2.2144e+02  1.2596e+10  
   921  1.9680e+07  2.2157e+02  1.2615e+10  
   922  1.9674e+07  2.2169e+02  1.2633e+10  
   923  1.9668e+07  2.2181e+02  1.2652e+10  
   924  1.9661e+07  2.2193e+02  1.2671e+10  
   925  1.9655e+07  2.2206e+02  1.2689e+10  
   926  1.9649e+07  2.2218e+02  1.2708e+10  
   927  1.9643e+07  2.2231e+02  1.2727e+10  
   928  1.9637e+07  2.2244e+02  1.2746e+10  
   929  1.9630e+07  2.2257e+02  1.2764e+10  
   930  1.9624e+07  2.2270e+02  1.2783e+10  
   931  1.9618e+07  2.2283e+02  1.2802e+10  
   932  1.9612e+07  2.2296e+02  1.2821e+10  
   933  1.9606e+07  2.2309e+02  1.2840e+10  
   934  1.9599e+07  2.2322e+02  1.2859e+10  
   935  1.9593e+07  2.2336e+02  1.2877e+10  
   936  1.9587e+07  2.2350e+02  1.2896e+10  
   937  1.9581e+07  2.2363e+02  1.2915e+10  
   938  1.9575e+07  2.2377e+02  1.2934e+10  
   939  1.9568e+07  2.2391e+02  1.2953e+10  
   940  1.9562e+07  2.2405e+02  1.2972e+10  
   941  1.9556e+07  2.2419e+02  1.2991e+10  
   942  1.9550e+07  2.2434e+02  1.3010e+10  
   943  1.9544e+07  2.2448e+02  1.3030e+10  
   944  1.9537e+07  2.2463e+02  1.3049e+10  
   945  1.9531e+07  2.2477e+02  1.3068e+10  
   946  1.9525e+07  2.2492e+02  1.3087e+10  
   947  1.9519e+07  2.2507e+02  1.3106e+10  
   948  1.9513e+07  2.2522e+02  1.3125e+10  
   949  1.9506e+07  2.2537e+02  1.3145e+10  
   950  1.9500e+07  2.2553e+02  1.3164e+10  
   951  1.9494e+07  2.2568e+02  1.3183e+10  
   952  1.9488e+07  2.2584e+02  1.3202e+10  
   953  1.9482e+07  2.2599e+02  1.3222e+10  
   954  1.9475e+07  2.2615e+02  1.3241e+10  
   955  1.9469e+07  2.2631e+02  1.3261e+10  
   956  1.9463e+07  2.2647e+02  1.3280e+10  
   957  1.9457e+07  2.2664e+02  1.3299e+10  
